experiment_id,dataset,split,model_name,commit,metric_name,metric_value,seed,B,epoch
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5577,42,NaN,37
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5835,42,NaN,37
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5692,42,NaN,38
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5946,42,NaN,38
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5586,42,NaN,39
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5840,42,NaN,39
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5551,42,NaN,40
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5811,42,NaN,40
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5622,42,NaN,41
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5897,42,NaN,41
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5560,42,NaN,42
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5825,42,NaN,42
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5530,42,NaN,43
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5797,42,NaN,43
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5675,42,NaN,44
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5919,42,NaN,44
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5612,42,NaN,45
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5841,42,NaN,45
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.6590,42,NaN,46
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.6767,42,NaN,46
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5544,42,NaN,47
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5832,42,NaN,47
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5682,42,NaN,48
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5894,42,NaN,48
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5491,42,NaN,49
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5765,42,NaN,49
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5517,42,NaN,50
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5792,42,NaN,50
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5528,42,NaN,51
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5816,42,NaN,51
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5503,42,NaN,52
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5786,42,NaN,52
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5498,42,NaN,53
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5771,42,NaN,53
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5780,42,NaN,54
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.6027,42,NaN,54
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5607,42,NaN,55
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5917,42,NaN,55
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5466,42,NaN,56
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5726,42,NaN,56
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5643,42,NaN,57
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5925,42,NaN,57
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5493,42,NaN,58
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5763,42,NaN,58
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5463,42,NaN,59
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5739,42,NaN,59
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5525,42,NaN,60
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5792,42,NaN,60
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5465,42,NaN,61
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5756,42,NaN,61
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5457,42,NaN,62
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5707,42,NaN,62
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5418,42,NaN,63
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5699,42,NaN,63
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5432,42,NaN,64
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5705,42,NaN,64
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5691,42,NaN,65
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5957,42,NaN,65
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5731,42,NaN,66
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5884,42,NaN,66
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5489,42,NaN,67
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5770,42,NaN,67
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5411,42,NaN,68
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5694,42,NaN,68
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5390,42,NaN,69
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5685,42,NaN,69
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5562,42,NaN,70
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5836,42,NaN,70
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5636,42,NaN,71
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5894,42,NaN,71
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5662,42,NaN,72
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5823,42,NaN,72
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5388,42,NaN,73
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5652,42,NaN,73
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5365,42,NaN,74
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5653,42,NaN,74
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5456,42,NaN,75
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5693,42,NaN,75
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5355,42,NaN,76
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5626,42,NaN,76
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5513,42,NaN,77
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5799,42,NaN,77
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5349,42,NaN,78
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5646,42,NaN,78
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5480,42,NaN,79
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5781,42,NaN,79
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5428,42,NaN,80
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5662,42,NaN,80
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5308,42,NaN,81
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5614,42,NaN,81
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5304,42,NaN,82
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5593,42,NaN,82
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5331,42,NaN,83
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5573,42,NaN,83
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5583,42,NaN,84
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5866,42,NaN,84
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5364,42,NaN,85
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5617,42,NaN,85
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5297,42,NaN,86
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5574,42,NaN,86
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5347,42,NaN,87
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5584,42,NaN,87
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5366,42,NaN,88
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5666,42,NaN,88
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5309,42,NaN,89
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5562,42,NaN,89
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5341,42,NaN,90
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5630,42,NaN,90
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5411,42,NaN,91
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5713,42,NaN,91
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5389,42,NaN,92
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5675,42,NaN,92
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5281,42,NaN,93
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5576,42,NaN,93
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5391,42,NaN,94
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5696,42,NaN,94
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5276,42,NaN,95
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5584,42,NaN,95
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5281,42,NaN,96
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5607,42,NaN,96
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5287,42,NaN,97
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5586,42,NaN,97
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5557,42,NaN,98
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5749,42,NaN,98
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5262,42,NaN,99
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5547,42,NaN,99
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5511,42,NaN,100
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5725,42,NaN,100
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5231,42,NaN,101
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5539,42,NaN,101
gnn_reg_cip,ZINC_SMALL,test,VanillaGNN,N/A,mae,0.5732,42,NaN,101
gnn_reg_cip,ZINC_SMALL,test,VanillaGNN,N/A,r2,0.6623,42,NaN,101
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,1.3019,42,NaN,1
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,1.2684,42,NaN,1
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,1.0800,42,NaN,2
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,1.0343,42,NaN,2
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.8529,42,NaN,3
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.8384,42,NaN,3
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.7637,42,NaN,4
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.7673,42,NaN,4
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.7092,42,NaN,5
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.7125,42,NaN,5
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.6675,42,NaN,6
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.6703,42,NaN,6
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.6412,42,NaN,7
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.6440,42,NaN,7
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.6467,42,NaN,8
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.6485,42,NaN,8
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.6144,42,NaN,9
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.6232,42,NaN,9
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5997,42,NaN,10
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.6119,42,NaN,10
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5961,42,NaN,11
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.6092,42,NaN,11
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5955,42,NaN,12
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.6088,42,NaN,12
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5884,42,NaN,13
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.6006,42,NaN,13
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5888,42,NaN,14
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.6033,42,NaN,14
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5913,42,NaN,15
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.6054,42,NaN,15
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.6102,42,NaN,16
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.6272,42,NaN,16
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5838,42,NaN,17
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.6019,42,NaN,17
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5801,42,NaN,18
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5953,42,NaN,18
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5759,42,NaN,19
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5939,42,NaN,19
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5828,42,NaN,20
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.6027,42,NaN,20
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5925,42,NaN,21
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.6117,42,NaN,21
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5825,42,NaN,22
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.6038,42,NaN,22
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5712,42,NaN,23
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5927,42,NaN,23
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5711,42,NaN,24
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5935,42,NaN,24
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5701,42,NaN,25
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5911,42,NaN,25
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5692,42,NaN,26
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5918,42,NaN,26
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5804,42,NaN,27
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5995,42,NaN,27
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5659,42,NaN,28
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5901,42,NaN,28
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5659,42,NaN,29
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5897,42,NaN,29
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5652,42,NaN,30
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5919,42,NaN,30
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5707,42,NaN,31
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5948,42,NaN,31
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5741,42,NaN,32
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5989,42,NaN,32
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5634,42,NaN,33
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5885,42,NaN,33
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5594,42,NaN,34
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5856,42,NaN,34
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5717,42,NaN,35
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5950,42,NaN,35
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5726,42,NaN,36
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.6004,42,NaN,36
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5569,42,NaN,37
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5826,42,NaN,37
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5704,42,NaN,38
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5963,42,NaN,38
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5577,42,NaN,39
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5836,42,NaN,39
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5547,42,NaN,40
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5808,42,NaN,40
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5724,42,NaN,41
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5989,42,NaN,41
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5579,42,NaN,42
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5841,42,NaN,42
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5518,42,NaN,43
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5791,42,NaN,43
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5781,42,NaN,44
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.6028,42,NaN,44
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5568,42,NaN,45
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5818,42,NaN,45
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.6270,42,NaN,46
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.6488,42,NaN,46
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5576,42,NaN,47
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5860,42,NaN,47
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5627,42,NaN,48
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5859,42,NaN,48
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5497,42,NaN,49
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5780,42,NaN,49
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5479,42,NaN,50
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5757,42,NaN,50
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5495,42,NaN,51
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5788,42,NaN,51
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5526,42,NaN,52
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5813,42,NaN,52
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5471,42,NaN,53
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5759,42,NaN,53
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5795,42,NaN,54
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.6054,42,NaN,54
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5592,42,NaN,55
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5905,42,NaN,55
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5466,42,NaN,56
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5731,42,NaN,56
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5715,42,NaN,57
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5994,42,NaN,57
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5468,42,NaN,58
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5745,42,NaN,58
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5470,42,NaN,59
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5749,42,NaN,59
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5543,42,NaN,60
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5821,42,NaN,60
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5427,42,NaN,61
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5729,42,NaN,61
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5509,42,NaN,62
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5744,42,NaN,62
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5418,42,NaN,63
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5709,42,NaN,63
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5422,42,NaN,64
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5708,42,NaN,64
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5807,42,NaN,65
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.6059,42,NaN,65
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5460,42,NaN,66
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5712,42,NaN,66
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5469,42,NaN,67
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5755,42,NaN,67
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5404,42,NaN,68
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5712,42,NaN,68
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5400,42,NaN,69
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5709,42,NaN,69
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5472,42,NaN,70
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5765,42,NaN,70
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5621,42,NaN,71
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5897,42,NaN,71
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5577,42,NaN,72
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5771,42,NaN,72
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5395,42,NaN,73
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5673,42,NaN,73
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5377,42,NaN,74
