experiment_id,dataset,split,model_name,commit,metric_name,metric_value,seed,B,epoch
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5339,42,NaN,85
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5598,42,NaN,85
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5325,42,NaN,86
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5604,42,NaN,86
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5336,42,NaN,87
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5597,42,NaN,87
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5356,42,NaN,88
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5671,42,NaN,88
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5513,42,NaN,89
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5692,42,NaN,89
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5380,42,NaN,90
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5657,42,NaN,90
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5291,42,NaN,91
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5602,42,NaN,91
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5282,42,NaN,92
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5593,42,NaN,92
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5280,42,NaN,93
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5595,42,NaN,93
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5412,42,NaN,94
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5715,42,NaN,94
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5295,42,NaN,95
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5602,42,NaN,95
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5267,42,NaN,96
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5592,42,NaN,96
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5300,42,NaN,97
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5563,42,NaN,97
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5611,42,NaN,98
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5781,42,NaN,98
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5261,42,NaN,99
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5545,42,NaN,99
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5539,42,NaN,100
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5736,42,NaN,100
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5226,42,NaN,101
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5539,42,NaN,101
vanilla_gnn_reg,ZINC_SMALL,test,VanillaGNN,N/A,mae,0.5746,42,NaN,101
vanilla_gnn_reg,ZINC_SMALL,test,VanillaGNN,N/A,r2,0.6653,42,NaN,101
